system_id,status
8ex3__1__1.A__1.B_1.C,no_symmetry_contacts
8exl__1__1.A__1.B,no_symmetry_contacts
8exu__1__1.A__1.B,no_symmetry_contacts
8ez1__1__1.A_1.B__1.D,no_symmetry_contacts
8f1g__1__1.A__1.C,no_symmetry_contacts
8f1z__1__1.A__1.B,no_symmetry_contacts
8f4q__1__1.A__1.F,no_symmetry_contacts
8f4s__1__1.A__1.D_1.E,no_symmetry_contacts
8f5v__1__1.A_1.B__1.C_1.D,no_symmetry_contacts
8f71__1__1.B__1.E_1.F,no_symmetry_contacts
8f73__1__1.A__1.I_1.K,no_symmetry_contacts
8f8e__1__1.A__1.C,no_symmetry_contacts
8f8k__1__1.A__1.F_1.G_1.I_1.J_1.K,no_symmetry_contacts
8f8l__1__1.A__1.B_1.D_1.E,no_symmetry_contacts
8fb1__1__1.A__1.C,no_symmetry_contacts
8fb1__1__1.A__1.D,no_symmetry_contacts
8fcd__1__1.A_1.B__1.C,no_symmetry_contacts
8fe6__1__1.A__1.I,no_symmetry_contacts
8fe8__1__1.A_1.B__1.C,no_symmetry_contacts
8fe9__1__1.A__1.B,no_symmetry_contacts
8fgz__1__1.A__1.B,no_symmetry_contacts
8fh4__1__1.A__1.E,no_symmetry_contacts
8fjz__1__1.C__1.I,no_symmetry_contacts
8fko__1__1.C__1.I,no_symmetry_contacts
8fly__1__1.A__1.K,no_symmetry_contacts
8flz__1__1.A__1.K,no_symmetry_contacts
8fm0__1__1.A__1.K,no_symmetry_contacts
8fm2__1__1.A__1.K,no_symmetry_contacts
8fm3__1__1.A__1.K,no_symmetry_contacts
8fm4__1__1.A__1.K,no_symmetry_contacts
8fm5__1__1.A__1.K,no_symmetry_contacts
8fm7__1__1.A__1.K,no_symmetry_contacts
8fm8__1__1.A__1.K,no_symmetry_contacts
8fmf__1__1.C_1.D__1.R_1.X,no_symmetry_contacts
8fo5__1__1.A_1.B__1.E,no_symmetry_contacts
8fp1__1__1.A__1.B,no_symmetry_contacts
8fp5__1__1.A__1.C_1.D,no_symmetry_contacts
8fsi__1__1.A__1.B_1.C_1.D_1.F,no_symmetry_contacts
8ftr__1__2.A__2.B,no_symmetry_contacts
8fv7__1__2.A_2.B__2.C_2.D,no_symmetry_contacts
8fwp__1__1.A_1.B__1.D_1.E,no_symmetry_contacts
8fwz__1__1.B__1.E,no_symmetry_contacts
8fx1__1__1.A__1.C,no_symmetry_contacts
8fx2__1__1.B__1.D,no_symmetry_contacts
8fx3__1__1.B__1.D,no_symmetry_contacts
8fxn__1__1.A__1.B,no_symmetry_contacts
8fy7__1__1.A_1.B__1.C,no_symmetry_contacts
8fz1__1__1.A__1.G_1.I_1.K,no_symmetry_contacts
8g20__1__1.A__1.C_1.D_1.G,no_symmetry_contacts
8g3e__1__1.A__1.C,no_symmetry_contacts
8g4a__1__1.A_1.B__1.C,no_symmetry_contacts
8g62__1__1.A__1.F_1.J_1.L,no_symmetry_contacts
8g63__1__1.A__1.B,no_symmetry_contacts
8g68__1__1.A__1.C,no_symmetry_contacts
8g69__1__1.A__1.C,no_symmetry_contacts
8g8o__1__1.B__1.E,no_symmetry_contacts
8g8x__1__1.A__1.C,no_symmetry_contacts
8g9d__1__1.A__1.B,no_symmetry_contacts
8gds__1__1.A__1.E,no_symmetry_contacts
8gem__1__1.A__1.B,no_symmetry_contacts
8get__1__1.C__1.M,no_symmetry_contacts
8geu__1__1.A__1.B,no_symmetry_contacts
8gev__1__1.A__1.B,no_symmetry_contacts
8gez__1__1.A__1.B,no_symmetry_contacts
8gf0__1__1.A__1.B,no_symmetry_contacts
8gfd__1__1.A__1.B,no_symmetry_contacts
8gff__1__1.A__1.B,no_symmetry_contacts
8gfg__1__1.A__1.B,no_symmetry_contacts
8gfq__1__1.A__1.B,no_symmetry_contacts
8gfs__1__1.A__1.B,no_symmetry_contacts
8gja__1__1.A_1.B__1.G_1.H,no_symmetry_contacts
8gjb__1__1.B__1.G_1.H,no_symmetry_contacts
8gju__1__1.A_1.B_1.C__1.K_1.L,no_symmetry_contacts
8gkf__1__1.A__1.J,no_symmetry_contacts
8gkt__1__1.A_1.B__1.E,no_symmetry_contacts
8gm5__1__1.A__1.D,no_symmetry_contacts
8gne__1__1.A__1.B,no_symmetry_contacts
8gne__1__1.A__1.E,no_symmetry_contacts
8goy__1__1.A_1.B__1.E,no_symmetry_contacts
8gpc__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
8gpd__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
8gpe__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
8grw__1__1.A_1.B__1.C_1.D,no_symmetry_contacts
8gtg__1__1.A__1.C,no_symmetry_contacts
8gti__1__1.A__1.H,no_symmetry_contacts
8gtm__1__1.A__1.C,no_symmetry_contacts
8gtv__1__1.A_2.B__2.D,no_symmetry_contacts
8gu1__1__1.A_1.B__1.D,no_symmetry_contacts
8gvj__1__1.A__1.B,no_symmetry_contacts
8gwd__1__2.A__2.B_2.C,no_symmetry_contacts
8gww__1__1.A__1.C,no_symmetry_contacts
8gyd__1__1.A_1.B__1.K,no_symmetry_contacts
8gyj__1__1.A_1.B__1.D_1.I,no_symmetry_contacts
8gzc__1__1.A__1.F,no_symmetry_contacts
8h17__1__1.A__1.B_1.C,no_symmetry_contacts
8h2b__1__1.C_1.D__1.M_1.N,no_symmetry_contacts
8h4q__1__1.A__1.C,no_symmetry_contacts
8h53__1__1.A__1.E_1.F_1.P_1.Q,no_symmetry_contacts
8h59__1__1.A__1.B,no_symmetry_contacts
8h5y__1__1.A__1.D_1.E,no_symmetry_contacts
8h7r__1__1.A__1.B,no_symmetry_contacts
8h99__1__1.B__1.H_1.J_1.K,no_symmetry_contacts
8haq__1__1.A__1.C,no_symmetry_contacts
8hcc__1__1.B__1.I_1.J_1.K,no_symmetry_contacts
8hcd__1__1.A__1.E_1.F_1.G,no_symmetry_contacts
8hch__1__1.C__1.J,no_symmetry_contacts
8hd3__1__1.A__1.C,no_symmetry_contacts
8he2__1__1.A__1.B_1.C,no_symmetry_contacts
8he8__1__1.A__1.D_1.E,no_symmetry_contacts
8hf8__1__1.A__1.C,no_symmetry_contacts
8hfh__1__1.A__1.B_1.C,no_symmetry_contacts
8hfn__1__1.A__1.C_1.D,no_symmetry_contacts
8hgd__1__1.A__1.B_1.C,no_symmetry_contacts
8hjg__1__1.A__1.E_1.F,no_symmetry_contacts
8hkd__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
8hko__1__1.A__1.D_1.E_1.G_1.H,no_symmetry_contacts
8hlj__1__1.A__1.C,no_symmetry_contacts
8hmn__1__1.A_1.D__1.O_1.P,no_symmetry_contacts
8hms__1__1.A__1.E,no_symmetry_contacts
8ho5__1__1.A__1.B,no_symmetry_contacts
8ho6__1__1.A__1.B_1.C,no_symmetry_contacts
8hp4__1__1.A_1.B__1.C_1.D,no_symmetry_contacts
8hpc__1__1.A_1.H__1.P,no_symmetry_contacts
8hrv__1__1.A_1.B_1.C__1.E_1.H,no_symmetry_contacts
8htg__1__1.A__1.F_1.G,no_symmetry_contacts
8hu6__1__1.D__1.K_1.L,no_symmetry_contacts
8hul__1__1.A__1.C,no_symmetry_contacts
8hum__1__1.A__1.C,no_symmetry_contacts
8huu__1__1.A__1.C,no_symmetry_contacts
8hx2__1__1.A__1.B_1.C,no_symmetry_contacts
8hx4__1__2.A__2.B_2.C_2.D,no_symmetry_contacts
8hx6__1__1.B__1.F,no_symmetry_contacts
8hxh__1__1.A__1.B_1.C,no_symmetry_contacts
8hxu__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
8hy6__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
8hyk__1__1.A__1.B_1.C,no_symmetry_contacts
8hym__1__2.A__2.B_2.C,no_symmetry_contacts
8hyp__1__2.A__2.B_2.C,no_symmetry_contacts
8hz7__1__1.A__1.B_1.C,no_symmetry_contacts
8i0d__1__1.A__1.B,no_symmetry_contacts
8i19__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
8i1o__1__1.A__1.F,no_symmetry_contacts
8i2n__1__1.A__1.C,no_symmetry_contacts
8i2u__1__1.A__1.B_1.C,no_symmetry_contacts
8i4i__1__1.A__1.C,no_symmetry_contacts
8iag__1__3.A__3.C_3.D_3.E_3.G,no_symmetry_contacts
8ie5__1__1.A__1.B,no_symmetry_contacts
8ifx__1__1.A__1.C_1.D,no_symmetry_contacts
8im2__1__1.E__1.S_1.T_1.U,no_symmetry_contacts
8im3__1__2.C__2.K_2.L,no_symmetry_contacts
8in7__1__1.A__1.B,no_symmetry_contacts
8ina__1__1.A__1.B_1.C,no_symmetry_contacts
8iqd__1__1.A__1.E_1.G_1.H,no_symmetry_contacts
8iqn__1__1.A__1.B,no_symmetry_contacts
8iqt__1__1.A__1.B,no_symmetry_contacts
8iqu__1__1.A__1.B,no_symmetry_contacts
8ivg__1__1.A__1.B_1.C,no_symmetry_contacts
8ivn__1__1.A_1.B__1.C,no_symmetry_contacts
8ivr__1__1.A__1.B,no_symmetry_contacts
8ivs__1__1.A_1.B__1.C,no_symmetry_contacts
8ivt__1__1.A_1.B__1.F,no_symmetry_contacts
8ivu__1__1.A_1.B__1.I,no_symmetry_contacts
8iw3__1__1.A_1.B__1.C,no_symmetry_contacts
8iw6__1__1.A_1.B__1.F,no_symmetry_contacts
8ix9__1__2.A__2.D_2.E_2.F,no_symmetry_contacts
8ixq__1__1.B__1.E,no_symmetry_contacts
8izc__1__1.A_1.B__1.I,no_symmetry_contacts
8j30__1__1.A__1.C,no_symmetry_contacts
8j3c__1__1.A__1.B_1.C,no_symmetry_contacts
8j5e__1__1.A__1.B,no_symmetry_contacts
8j5f__1__2.A__2.B,no_symmetry_contacts
8j5x__1__1.A__1.B,no_symmetry_contacts
8j6n__1__1.A_1.D__1.M,no_symmetry_contacts
8j79__1__1.B__1.R_1.W_1.X,no_symmetry_contacts
8j7j__1__1.A_1.B__1.C,no_symmetry_contacts
8j83__1__1.B__1.N_1.Q,no_symmetry_contacts
8j8x__1__1.A__1.B_1.C,no_symmetry_contacts
8j9d__1__1.D__1.M_1.N,no_symmetry_contacts
8jb3__1__1.A__1.B,no_symmetry_contacts
8jb3__1__1.A__1.C_1.D_1.E_1.F,no_symmetry_contacts
8jbi__1__2.C_2.D__2.I_2.M,no_symmetry_contacts
8jby__1__1.A__1.C,no_symmetry_contacts
8jc5__1__1.A__1.E_1.F,no_symmetry_contacts
8jdv__1__1.A__1.B_1.C_1.D,no_symmetry_contacts
8jg8__1__1.A__1.B,no_symmetry_contacts
8ji2__1__1.B__1.J_1.K,no_symmetry_contacts
8ji4__1__1.B__1.J_1.K,no_symmetry_contacts
8jjk__1__1.A__1.B_1.F_1.G_1.H,no_symmetry_contacts
8jjn__1__1.A__1.D_1.E,no_symmetry_contacts
8jjq__1__1.A__1.D,no_symmetry_contacts
8jjt__1__1.A__1.D,no_symmetry_contacts
8jk8__1__1.A__1.B_1.C_1.D,no_symmetry_contacts
8jk9__1__1.A__1.C_1.D_1.E_1.F,no_symmetry_contacts
8jkp__1__2.A__2.B_2.C_2.D_2.E,no_symmetry_contacts
8jkr__1__1.A__1.B_1.G_1.H_1.I,no_symmetry_contacts
8jmo__1__1.A__1.D,no_symmetry_contacts
8jmp__1__1.A__1.D,no_symmetry_contacts
8jmr__1__1.A_1.B__1.C_1.D,no_symmetry_contacts
8jmz__1__1.A__1.C_1.E_1.J,no_symmetry_contacts
8jot__1__1.A__1.B,no_symmetry_contacts
8jpz__1__1.B__1.N_1.P,no_symmetry_contacts
8jqp__1__2.A__2.C_2.D_2.E,no_symmetry_contacts
8jqz__1__1.A_2.B__1.C,no_symmetry_contacts
8jt3__1__1.A_1.C__1.E,no_symmetry_contacts
8jub__1__1.A_1.B_1.D__1.E,no_symmetry_contacts
8juv__1__1.A__1.B_1.C,no_symmetry_contacts
8jwy__1__1.A__1.B,no_symmetry_contacts
8jya__1__1.B__1.G,no_symmetry_contacts
8jyc__1__1.A_1.B_1.C__1.T,no_symmetry_contacts
8jye__1__1.A_1.B_1.D__1.P,no_symmetry_contacts
8jyf__1__1.B__1.F,no_symmetry_contacts
8jyg__1__1.A_1.B__1.C_1.Y,no_symmetry_contacts
8k2k__1__1.A__1.B,no_symmetry_contacts
8k2m__1__1.A__1.B,no_symmetry_contacts
8k4c__1__1.B__1.G,no_symmetry_contacts
8k5y__1__1.A__1.H,no_symmetry_contacts
8k9y__1__1.A__1.C_1.E,no_symmetry_contacts
8ki0__1__1.A__1.C_1.D,no_symmetry_contacts
8ki5__1__1.A__1.B,no_symmetry_contacts
8odp__1__1.A_1.B__1.I_1.J_1.K_1.L,no_symmetry_contacts
8ofm__1__1.B__1.HA_1.V,no_symmetry_contacts
8og4__1__1.A__1.G_1.H,no_symmetry_contacts
8og5__1__1.A__1.D,no_symmetry_contacts
8og8__1__1.A__1.B,no_symmetry_contacts
8og9__1__1.A__1.B,no_symmetry_contacts
8ogh__1__1.A_1.B__1.M_1.R,no_symmetry_contacts
8oha__1__1.B_1.C__1.EA_1.GA,no_symmetry_contacts
8oiz__1__1.B__1.J,no_symmetry_contacts
8oku__1__1.A_1.B__1.C,no_symmetry_contacts
8ol4__1__1.B_1.C__1.P,no_symmetry_contacts
8ome__1__1.A_1.D__1.E,no_symmetry_contacts
8omp__1__1.A__1.B_1.C,no_symmetry_contacts
8one__1__2.A__2.F_2.K,no_symmetry_contacts
8onn__1__1.A__1.F,no_symmetry_contacts
8oo2__1__1.A_1.B__1.C_1.D,no_symmetry_contacts
8oo5__1__1.A__1.B_1.D_1.E,no_symmetry_contacts
8ooj__1__1.B__1.H,no_symmetry_contacts
8oov__1__1.A_1.B__1.D,no_symmetry_contacts
8opu__1__1.A_1.C_1.D__1.IA,no_symmetry_contacts
8opv__1__1.B__1.Q,no_symmetry_contacts
8oq2__1__1.B__1.H_1.I,no_symmetry_contacts
8oqm__1__1.B__1.N,no_symmetry_contacts
8oqn__1__1.A_1.D__1.I,no_symmetry_contacts
8oqp__1__1.D__1.PA,no_symmetry_contacts
8oqq__1__1.A__1.I,no_symmetry_contacts
8oqs__1__1.C_1.D__1.OA,no_symmetry_contacts
8oqv__1__1.B__1.Q,no_symmetry_contacts
8oqx__1__1.A__1.C_1.D_1.G,no_symmetry_contacts
8orc__1__1.B__1.J,no_symmetry_contacts
8oru__1__1.A_1.B__1.M,no_symmetry_contacts
8otv__1__1.A_1.B__1.F,no_symmetry_contacts
8ou2__1__1.A__1.C,no_symmetry_contacts
8ou3__1__1.A_1.C__1.E,no_symmetry_contacts
8ou5__1__1.A_1.C__1.E,no_symmetry_contacts
8ouk__1__1.A__1.B_1.C,no_symmetry_contacts
8oum__1__1.A__1.F_1.G,no_symmetry_contacts
8oun__1__1.A__1.C_1.D,no_symmetry_contacts
8ouu__1__1.A__1.F,no_symmetry_contacts
8ov7__1__1.A__1.B,no_symmetry_contacts
8ovr__1__1.A__1.B,no_symmetry_contacts
8ovs__1__1.A__1.C_1.F_1.I_1.Q_1.T,no_symmetry_contacts
8ow7__1__1.A_1.C__1.G,no_symmetry_contacts
8ow9__1__1.A_1.B__1.G,no_symmetry_contacts
8p0m__1__1.C__1.L,no_symmetry_contacts
8p0o__1__1.A__1.H_1.P,no_symmetry_contacts
8p0p__1__1.A__1.C,no_symmetry_contacts
8p1e__1__1.D_1.E__1.P,no_symmetry_contacts
8p1p__1__1.A__1.E,no_symmetry_contacts
8p44__1__1.A_1.B__1.E,no_symmetry_contacts
8p4z__1__1.A__1.C,no_symmetry_contacts
8p5c__1__1.A_1.B__1.C,no_symmetry_contacts
8paf__1__1.A_1.B__1.C,no_symmetry_contacts
8pbo__1__1.A__1.C,no_symmetry_contacts
8pfl__1__1.A__1.C,no_symmetry_contacts
8ph4__1__1.A_1.B__1.D_1.F,no_symmetry_contacts
8pj0__1__1.A_1.B__1.V,no_symmetry_contacts
8pj7__1__1.A__1.B,no_symmetry_contacts
8pji__1__1.A__1.E,no_symmetry_contacts
8pl6__1__1.A__1.C,no_symmetry_contacts
8plb__1__1.A__1.D,no_symmetry_contacts
8ple__1__1.A__1.F,no_symmetry_contacts
8plp__1__2.B__2.F,no_symmetry_contacts
8plu__1__1.A__1.D,no_symmetry_contacts
8plw__1__2.B__2.G,no_symmetry_contacts
8plx__1__2.B__2.F,no_symmetry_contacts
8pom__1__1.A__1.C,no_symmetry_contacts
8pp0__1__1.A__1.C,no_symmetry_contacts
8pp8__1__1.A__1.D,no_symmetry_contacts
8ppf__1__1.A__1.D,no_symmetry_contacts
8pq9__1__1.A__1.C,no_symmetry_contacts
8pqa__1__1.A__1.C,no_symmetry_contacts
8pqf__1__1.A__1.C,no_symmetry_contacts
8pqq__1__1.B_1.D__1.J,no_symmetry_contacts
8pqr__1__1.A_1.B_1.C__1.E,no_symmetry_contacts
8prx__1__1.D__1.IA_1.JA_1.KA,no_symmetry_contacts
8px2__1__1.A__1.B,no_symmetry_contacts
8px9__1__1.A_1.B__1.C_1.D,no_symmetry_contacts
8pxt__1__1.C__1.L,no_symmetry_contacts
8pyi__1__1.A__1.I,no_symmetry_contacts
8pyn__1__1.A__1.B,no_symmetry_contacts
8q0t__1__1.A__1.C,no_symmetry_contacts
8q0u__1__1.A__1.D,no_symmetry_contacts
8q17__1__1.A__1.F,no_symmetry_contacts
8q18__1__1.A__1.E_1.F_1.G,no_symmetry_contacts
8q1m__1__1.A_1.B__1.G,no_symmetry_contacts
8q2u__1__1.A__1.C,no_symmetry_contacts
8q2w__1__1.A__1.C,no_symmetry_contacts
8q2y__1__1.A__1.C,no_symmetry_contacts
8q31__1__1.A__1.C,no_symmetry_contacts
8q34__1__1.A__1.F,no_symmetry_contacts
8q59__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
8q5v__1__1.A_1.B__1.P_1.Q,no_symmetry_contacts
8q5x__1__1.A_1.C__1.E_1.F,no_symmetry_contacts
8qc4__1__1.A__1.C,no_symmetry_contacts
8qc5__1__1.B__1.E_1.F,no_symmetry_contacts
8qel__1__1.B__1.C,no_symmetry_contacts
8qhq__1__1.A_1.B__1.G,no_symmetry_contacts
8qic__1__1.B__1.F_1.J,no_symmetry_contacts
8qk2__1__1.A__1.D,no_symmetry_contacts
8qk5__1__1.A__1.D,no_symmetry_contacts
8qk9__1__1.A__1.D,no_symmetry_contacts
8qka__1__1.A__1.D,no_symmetry_contacts
8qkb__1__1.D__1.CA_1.HA,no_symmetry_contacts
8qlr__1__1.B__1.F,no_symmetry_contacts
8qmf__1__1.A_1.B__1.M_1.R_1.S,no_symmetry_contacts
8qmy__1__1.A__1.D_1.E,no_symmetry_contacts
8qnh__1__1.A__1.B,no_symmetry_contacts
8qpn__1__1.A__1.B_1.I,no_symmetry_contacts
8qq4__1__1.A__1.B_1.I,no_symmetry_contacts
8qqg__1__1.A__1.D,no_symmetry_contacts
8qqy__1__1.A__1.B,no_symmetry_contacts
8qrt__1__1.B__1.F,no_symmetry_contacts
8qtg__1__1.A__1.B,no_symmetry_contacts
8qth__1__1.A__1.B,no_symmetry_contacts
8qtj__1__1.A__1.E,no_symmetry_contacts
8qtl__1__1.A_1.B__1.G,no_symmetry_contacts
8qtt__1__1.C__1.D_1.V,no_symmetry_contacts
8qve__1__1.A__1.B_1.D,no_symmetry_contacts
8qyg__1__1.A_1.B__1.C_1.L,no_symmetry_contacts
8qyq__1__1.A__1.H,no_symmetry_contacts
8qyr__1__1.A__1.G_1.H_1.I,no_symmetry_contacts
8qyu__1__1.A__1.K_1.L,no_symmetry_contacts
8r11__1__1.A_1.B__1.C,no_symmetry_contacts
8r12__1__1.A_1.B__1.C,no_symmetry_contacts
8r1n__1__1.A__1.C,no_symmetry_contacts
8r1p__1__1.A_1.B__1.C,no_symmetry_contacts
8r3d__1__1.B_1.E__1.J,no_symmetry_contacts
8r3o__1__1.A_1.B__1.E_1.F_1.G,no_symmetry_contacts
8r3p__1__1.A_1.B__1.E_1.F,no_symmetry_contacts
8r3q__1__1.A_1.B__1.J_1.M,no_symmetry_contacts
8r3s__1__1.A_1.B__1.K_1.L,no_symmetry_contacts
8r41__1__1.A__1.E_1.F_1.G,no_symmetry_contacts
8r42__1__1.B__1.Q,no_symmetry_contacts
8r4o__1__1.A__1.M,no_symmetry_contacts
8r4q__1__1.A__1.M_1.N,no_symmetry_contacts
8r4u__1__1.A__1.I,no_symmetry_contacts
8r4x__1__1.A__1.J_1.K_1.L_1.P,no_symmetry_contacts
8r99__1__1.A__1.B_1.C,no_symmetry_contacts
8rcw__1__1.A__1.C,no_symmetry_contacts
8rdk__1__1.A__1.D,no_symmetry_contacts
8re3__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
8rkq__1__1.A__1.E,no_symmetry_contacts
8s98__1__1.A__1.D,no_symmetry_contacts
8sam__1__1.A__1.C_1.D,no_symmetry_contacts
8se6__1__1.A_1.B__1.F,no_symmetry_contacts
8sf3__1__1.A__1.B_1.C,no_symmetry_contacts
8sge__1__1.A__1.H,no_symmetry_contacts
8sip__1__1.A_1.B__1.C,no_symmetry_contacts
8six__1__1.A__1.B,no_symmetry_contacts
8sk0__1__1.B__1.G_1.H,no_symmetry_contacts
8skn__1__1.A__1.C,no_symmetry_contacts
8slg__1__1.A__1.C,no_symmetry_contacts
8smf__1__1.B_1.E__1.I,no_symmetry_contacts
8smg__1__1.B_2.A__1.C,no_symmetry_contacts
8sqg__1__1.A__1.C_1.D,no_symmetry_contacts
8su1__1__1.A__1.C_1.D_1.E_1.F,no_symmetry_contacts
8sua__1__1.A__1.B,no_symmetry_contacts
8sv9__1__1.A__1.C,no_symmetry_contacts
8svl__1__1.A__1.B_1.C_1.G,no_symmetry_contacts
8swe__1__1.A__1.E,no_symmetry_contacts
8swq__1__1.A_1.C__1.G_1.H,no_symmetry_contacts
8swr__1__1.A_1.B__1.I,no_symmetry_contacts
8swu__1__1.A_1.B__1.D_1.E,no_symmetry_contacts
8sx2__1__1.A__1.C,no_symmetry_contacts
8sx4__1__1.A__1.C,no_symmetry_contacts
8sxy__1__1.A__1.C,no_symmetry_contacts
8sye__1__1.A__1.C,no_symmetry_contacts
8sz3__1__1.A_2.B__1.G,no_symmetry_contacts
8sze__1__1.A__1.C,no_symmetry_contacts
8szq__1__1.A__1.B_1.C,no_symmetry_contacts
8szs__1__1.A__1.B_1.C,no_symmetry_contacts
8t1q__1__1.A__1.B_1.F_1.G,no_symmetry_contacts
8t1y__1__1.A__1.B,no_symmetry_contacts
8t27__1__1.A__1.B,no_symmetry_contacts
8t2h__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
8t5n__1__1.A__1.B_1.M,no_symmetry_contacts
8t8v__1__1.A__1.B_1.C_1.E_1.F,no_symmetry_contacts
8tbs__1__1.A_1.B__1.M,no_symmetry_contacts
8tbu__1__1.A_1.B__1.I,no_symmetry_contacts
8tc8__1__1.A__1.E_1.H_1.L,no_symmetry_contacts
8tc9__1__1.A__1.E_1.M,no_symmetry_contacts
8tce__1__1.A__1.C,no_symmetry_contacts
8tjc__1__1.A__1.K,no_symmetry_contacts
8tl8__1__1.A__1.C,no_symmetry_contacts
8tnb__1__1.A_1.C__1.F,no_symmetry_contacts
8tnc__1__1.B__1.E,no_symmetry_contacts
8tnd__1__1.B__1.F,no_symmetry_contacts
8tqv__1__1.A__1.C,no_symmetry_contacts
8ts9__1__1.A__1.C,no_symmetry_contacts
8tsa__1__1.A__1.C,no_symmetry_contacts
8tsd__1__1.A__1.C,no_symmetry_contacts
8tti__1__1.A__1.E,no_symmetry_contacts
8ttz__1__2.B__2.GA,no_symmetry_contacts
8twj__1__1.A__1.B_1.C_1.D_1.E,no_symmetry_contacts
8typ__1__1.A__1.C,no_symmetry_contacts
8u2e__1__1.A__1.B,no_symmetry_contacts
8u2r__1__1.A__1.C,no_symmetry_contacts
8u4w__1__1.A__1.E,no_symmetry_contacts
8u7w__1__1.A__1.C,no_symmetry_contacts
8u7x__1__1.A__1.C,no_symmetry_contacts
8u8j__1__1.A__1.B,no_symmetry_contacts
8u8k__1__1.A__1.B,no_symmetry_contacts
8uak__1__1.A__1.B,no_symmetry_contacts
8ufp__1__1.A_1.B__1.K,no_symmetry_contacts
8ug1__1__1.B__1.H,no_symmetry_contacts
8ug3__1__1.A_1.B__1.C,no_symmetry_contacts
8ui1__1__1.A__1.B_1.C,no_symmetry_contacts
8ujy__1__1.B__1.D,no_symmetry_contacts
8uob__1__1.A__1.B,no_symmetry_contacts
8ur9__1__1.A_1.B__1.C,no_symmetry_contacts
8usm__1__1.A__1.C,no_symmetry_contacts
8uuf__1__1.A__1.B,no_symmetry_contacts
8uuu__1__1.A__1.B,no_symmetry_contacts
8uuv__1__1.A__1.B,no_symmetry_contacts
8v2k__1__1.C_1.D__1.N,no_symmetry_contacts
8v4a__1__1.C_1.D__1.M,no_symmetry_contacts
8v4p__1__1.A__1.L,no_symmetry_contacts
8v5g__1__1.A__1.D,no_symmetry_contacts
8v8e__1__1.A__1.D,no_symmetry_contacts
8v8j__1__1.A__1.F,no_symmetry_contacts
8v9p__1__1.C_1.D__1.M,no_symmetry_contacts
8vh9__1__1.A_1.B__1.C_1.F,no_symmetry_contacts
8vw1__1__1.A__1.B_1.C,no_symmetry_contacts
8w0b__1__1.A__1.D,no_symmetry_contacts
8w0d__1__1.A__1.E,no_symmetry_contacts
8w0j__1__1.A__1.D,no_symmetry_contacts
8w0m__1__1.C__1.F,no_symmetry_contacts
8w4s__1__1.A__1.D,no_symmetry_contacts
8w7f__1__1.A__1.E_1.F,no_symmetry_contacts
8wa7__1__1.A_1.B__1.CA_1.DA_1.N_1.X,no_symmetry_contacts
8wd4__1__1.A__1.B,no_symmetry_contacts
8wdx__1__1.A__1.B,no_symmetry_contacts
8wg1__1__1.A__1.E_1.I_1.K,no_symmetry_contacts
8wjy__1__1.A__1.B,no_symmetry_contacts
8wmy__1__1.A__1.C_1.D_1.E,no_symmetry_contacts
8wnj__1__1.A__1.F,no_symmetry_contacts
8wo2__1__1.A__1.D,no_symmetry_contacts
8wr2__1__1.A__1.E_1.F,no_symmetry_contacts
8wrj__1__1.A__1.B,no_symmetry_contacts
8wsm__1__1.A__1.B_1.C,no_symmetry_contacts
8wsm__1__1.A__1.D,no_symmetry_contacts
8wsw__1__1.A__1.E,no_symmetry_contacts
8wwo__1__1.A_2.D__2.K_2.L,no_symmetry_contacts
8wzq__1__1.A__1.C,no_symmetry_contacts
8x1a__1__1.A__1.B,no_symmetry_contacts
8xfd__1__1.C_1.D__1.N,no_symmetry_contacts
8xhd__1__1.A_1.B__1.C,no_symmetry_contacts
8xkf__1__1.A_1.C__1.M_1.S,no_symmetry_contacts
8y33__1__1.A__1.B,no_symmetry_contacts
8yhw__1__1.A__1.E_1.F,no_symmetry_contacts
9eun__1__1.A__1.E,no_symmetry_contacts
9f40__1__1.A__1.Q,no_symmetry_contacts
9f41__1__1.A__1.Q,no_symmetry_contacts
